bid_no,project_no,source_file,source_sheet,source_row,facility,scope_multiplier_scenario_low,scope_multiplier_scenario_high,scope_multiplier_basis,element_context,heading_context,row_type,item_code,description,trade_group,unit_raw,unit_normalized,quantity_base,quantity_formula,quantity_scaled_low,quantity_scaled_high,rate_ugx,rate_formula,amount_ugx,amount_formula,is_priced,qc_flag
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,63,관리동,1,1,General Summary 수량 1,ELEMENT NO 2: BUILDING FRAME :,Reinforced in-situ concrete class 25/20mm aggregate in;-,item,B,Columns,창호·철물,CM,m³,0.0,,0.0,0.0,,,,,False,zero_quantity_check_formula_or_design;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,64,관리동,1,1,General Summary 수량 1,ELEMENT NO 2: BUILDING FRAME :,"STEEL REINFORCEMENT as described including cutting to length, bending, hoisting and fixing and including all necessary tying wire and spacing blocks",heading,,"STEEL REINFORCEMENT as described including cutting to length, bending, hoisting and fixing and including all necessary tying wire and spacing blocks",창호·철물,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,65,관리동,1,1,General Summary 수량 1,ELEMENT NO 2: BUILDING FRAME :,"STEEL REINFORCEMENT as described including cutting to length, bending, hoisting and fixing and including all necessary tying wire and spacing blocks",item,C,12mm Diameter bars(T12),창호·철물,KG,kg,285.0,,285.0,285.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,66,관리동,1,1,General Summary 수량 1,ELEMENT NO 2: BUILDING FRAME :,Mild steel bar reinforcement to BS 4461,heading,,Mild steel bar reinforcement to BS 4461,창호·철물,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,67,관리동,1,1,General Summary 수량 1,ELEMENT NO 2: BUILDING FRAME :,Mild steel bar reinforcement to BS 4461,item,D,8mm Diameter bars,창호·철물,KG,kg,127.0,,127.0,127.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,68,관리동,1,1,General Summary 수량 1,ELEMENT NO 2: BUILDING FRAME :,Sawn formwork: to,heading,,Sawn formwork: to,창호·철물,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,69,관리동,1,1,General Summary 수량 1,ELEMENT NO 2: BUILDING FRAME :,Sawn formwork: to,item,E,Sides and soffites : beams,창호·철물,SM,m²,49.0,,49.0,49.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,70,관리동,1,1,General Summary 수량 1,ELEMENT NO 2: BUILDING FRAME :,Sawn formwork: to,item,F,Vertical sides : columns,창호·철물,SM,m²,0.0,,0.0,0.0,,,,,False,zero_quantity_check_formula_or_design;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,71,관리동,1,1,General Summary 수량 1,ELEMENT NO 2: BUILDING FRAME :,Sawn formwork: to,total,,TOTAL ELEMENT NO.2 BUILDING FRAME CARRIED TO BILL SUMMARY,창호·철물,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,73,관리동,1,1,General Summary 수량 1,ELEMENT NO 3 : WALLS,,heading,,ELEMENT NO 3 : WALLS,창호·철물,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,74,관리동,1,1,General Summary 수량 1,ELEMENT NO 3 : WALLS,PRECAST CONCRETE CLASS 25; 20mm AGGREGATE : finished fair on all exposed surfaces including bedding and jointing in cement sand (1:3) mortar,heading,,PRECAST CONCRETE CLASS 25; 20mm AGGREGATE : finished fair on all exposed surfaces including bedding and jointing in cement sand (1:3) mortar,창호·철물,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,75,관리동,1,1,General Summary 수량 1,ELEMENT NO 3 : WALLS,PRECAST CONCRETE CLASS 25; 20mm AGGREGATE : finished fair on all exposed surfaces including bedding and jointing in cement sand (1:3) mortar,item,A,300 x 75mm Weathered and throated window cill,창호·철물,LM,m,14.0,,14.0,14.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,76,관리동,1,1,General Summary 수량 1,ELEMENT NO 3 : WALLS,Brickwork in burnt clay bricks in cement and sand mortar (1:3) mix; with and including 25 x 3mm hoop iron strips laid horizontally every alternate course.,heading,,Brickwork in burnt clay bricks in cement and sand mortar (1:3) mix; with and including 25 x 3mm hoop iron strips laid horizontally every alternate course.,창호·철물,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,77,관리동,1,1,General Summary 수량 1,ELEMENT NO 3 : WALLS,Brickwork in burnt clay bricks in cement and sand mortar (1:3) mix; with and including 25 x 3mm hoop iron strips laid horizontally every alternate course.,item,B,200mm Wall,창호·철물,SM,m²,242.0,,242.0,242.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,78,관리동,1,1,General Summary 수량 1,ELEMENT NO 3 : WALLS,Brickwork in burnt clay bricks in cement and sand mortar (1:3) mix; with and including 25 x 3mm hoop iron strips laid horizontally every alternate course.,item,C,Labour and materials eaves-filling : 200mm walls average 225mm high,창호·철물,LM,m,21.0,,21.0,21.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,79,관리동,1,1,General Summary 수량 1,ELEMENT NO 3 : WALLS,Brickwork in burnt clay bricks in cement and sand mortar (1:3) mix; with and including 25 x 3mm hoop iron strips laid horizontally every alternate course.,total,,TOTAL ELEMENT NO.3 (WALLS) CARRIED TO BILL SUMMARY,창호·철물,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,82,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,,heading,,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,83,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,Structural Steelwork,heading,,Structural Steelwork,지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,84,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,"THE RATES FOR STRUCTURAL STEEL WORK SHOULD INCLUDE ALL PLATES, STIFFENERS, BOLTS, WELDED JOINTS, ALL CONNECTIONS AND ACCESSORIES; PAINTING AND DECORATIONS; AS PER THE ARCHITECT’S AND STRUCTURAL ENGINEERS DRAWINGS; THE CONTRACTOR MUST STUDY THE DRAWINGS AND ENSURE THAT HIS PRICE INCLUDES ALL ITEMS AS SHOWN ON THE DRAWINGS",heading,,"THE RATES FOR STRUCTURAL STEEL WORK SHOULD INCLUDE ALL PLATES, STIFFENERS, BOLTS, WELDED JOINTS, ALL CONNECTIONS AND ACCESSORIES; PAINTING AND DECORATIONS; AS PER THE ARCHITECT’S AND STRUCTURAL ENGINEERS DRAWINGS; THE CONTRACTOR MUST STUDY THE DRAWINGS AND ENSURE THAT HIS PRICE INCLUDES ALL ITEMS AS SHOWN ON THE DRAWINGS",지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,85,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,Structural Steelwork : framed : one coat red-oxide primer;,heading,,Structural Steelwork : framed : one coat red-oxide primer;,지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,86,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,Structural Steelwork : framed : one coat red-oxide primer;,item,A,60 x 40 x 3mm RHS Bottom chord,지붕,KG,kg,345.0,,345.0,345.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,87,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,Structural Steelwork : framed : one coat red-oxide primer;,item,B,60 x 40 x 3mm RHS Top Chord,지붕,KG,kg,386.0,,386.0,386.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,88,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,Structural Steelwork : framed : one coat red-oxide primer;,item,C,40 x 40 x 3mm SHS Internal Members,지붕,KG,kg,486.0,,486.0,486.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,89,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,Structural Steelwork : framed : one coat red-oxide primer;,item,D,100 x 50 x 2mm Z - Purlins weighing 3.54 Kg. per meter: bolted,지붕,KG,kg,1024.0,,1024.0,1024.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,90,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,SUNDRIES,heading,,SUNDRIES,지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,91,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,SUNDRIES,item,E,225 x 250 x 8mm Plate: 4 No holes for 16mm diameter J-bolts,지붕,NO,no.,14.0,,14.0,14.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,92,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,SUNDRIES,item,F,40 x 40 x 3mm L-Cleat; 146mm Long: 1 No holes for 12mm diameter bolts: welded to top chord,지붕,NO,no.,98.0,,98.0,98.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,93,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,SUNDRIES,item,G,"16mm Diameter ""J"" bolts 710mm Long: fixed into concrete; head, nut and washers",지붕,NO,no.,49.0,,49.0,49.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,94,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,SUNDRIES,item,H,"12mm Diameter bolt; 120mm Long; head, nut and washers",지붕,NO,no.,86.0,,86.0,86.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,95,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,ROOF COVERING,heading,,ROOF COVERING,지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,96,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,26 Gauge pre-painted IT5 roofing sheets : fixed to Z-purlins with self tapping screws : in,heading,,26 Gauge pre-painted IT5 roofing sheets : fixed to Z-purlins with self tapping screws : in,급배수·위생,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,97,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,26 Gauge pre-painted IT5 roofing sheets : fixed to Z-purlins with self tapping screws : in,item,I,Sheet laid sloping not exceeding 45 degrees from horizontal.,급배수·위생,SM,m²,269.0,,269.0,269.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,98,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,26 Gauge pre-painted IT5 roofing sheets : fixed to Z-purlins with self tapping screws : in,item,J,300mm Wide ridge flashing,급배수·위생,LM,m,25.0,,25.0,25.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,99,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,26 Gauge pre-painted IT5 roofing sheets : fixed to Z-purlins with self tapping screws : in,item,K,300mm Wide hip flashing,급배수·위생,LM,m,0.0,,0.0,0.0,,,,,False,zero_quantity_check_formula_or_design;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,100,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,"MILD STEEL, GRADE GJ",heading,,"MILD STEEL, GRADE GJ",지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,101,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,"MILD STEEL, GRADE GJ",item,L,1.5mm thick m.s plate fascia; welded onto steel rafters; with and including 20 x 20 x 2mm stiffeners at 1000mm centres; one coat red oxide primer,지붕,SM,m²,0.0,=I29*0.3,0.0,0.0,,,,,False,zero_quantity_check_formula_or_design;formula_quantity;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,102,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,Touch-up primer : prepare and apply three coats oil paint : to,heading,,Touch-up primer : prepare and apply three coats oil paint : to,지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,103,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,Touch-up primer : prepare and apply three coats oil paint : to,item,M,Structural steel work.,지붕,KG,kg,2241.0,=D89+D88+D87+D86,2241.0,2241.0,,,,,False,formula_quantity;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,104,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,Touch-up primer : prepare and apply three coats oil paint : to,item,N,Fascia Board,지붕,SM,m²,0.0,=D101*2,0.0,0.0,,,,,False,zero_quantity_check_formula_or_design;formula_quantity;unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,105,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,RAIN WATER DISPOSAL,heading,,RAIN WATER DISPOSAL,지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,106,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,PVC Key terrain fixed in accordance with manufacturer's instructions,heading,,PVC Key terrain fixed in accordance with manufacturer's instructions,지붕,,,,,,,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,107,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,PVC Key terrain fixed in accordance with manufacturer's instructions,item,O,130mm diameter half round PVC gutter,지붕,LM,m,50.0,,50.0,50.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,108,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,PVC Key terrain fixed in accordance with manufacturer's instructions,item,P,Extra over gutter for outlet to suit 100mm diameter pipe.,급배수·위생,NO,no.,4.0,,4.0,4.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,109,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,PVC Key terrain fixed in accordance with manufacturer's instructions,item,Q,Extra over gutter for bends,지붕,NO,no.,8.0,,8.0,8.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,110,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,PVC Key terrain fixed in accordance with manufacturer's instructions,item,R,100mm diameter PVC down pipe,급배수·위생,LM,m,12.0,,12.0,12.0,,,,,False,unpriced_source
L2023-00009-1,2019-00005,data/unpacked/L2023-00009-1/2. 입찰서류(영문)/Part 2(░·╛≈┴÷╜├╝¡)/Section 4. Bill of Quantities_unpriced.xlsx,ADMIN BLOCK,111,관리동,1,1,General Summary 수량 1,ELEMENT NO 4 : ROOF STRUCTURE AND RAINWATER DISPOSAL,PVC Key terrain fixed in accordance with manufacturer's instructions,item,S,Extra over for bends.,지붕,NO,no.,4.0,,4.0,4.0,,,,,False,unpriced_source
